,0
15262,0.81851447
15263,0.054748207
15264,0.00038731992
15265,0.0034496938
15266,0.65068555
15267,0.12435641
15268,0.05495549
15269,0.7978468
15270,0.068067394
15271,0.9494641
15272,0.59013945
15273,0.803889
15274,0.0077385255
15275,0.036435314
15276,0.020473996
15277,0.18443154
15278,0.008950124
15279,0.6327934
15280,0.02107024
15281,0.043638017
15282,0.044618852
15283,0.001021768
15284,0.026690967
15285,0.38146615
15286,0.120289296
15287,0.8858091
15288,0.31349355
15289,0.0096956445
15290,0.11309403
15291,0.05778362
15292,0.09427021
15293,0.00048827816
15294,0.03331971
15295,0.6405327
15296,0.003447137
15297,0.5506434
15298,0.09059707
15299,0.014782289
15300,0.00093105744
15301,0.86396337
15302,0.6397245
15303,0.00022967198
15304,0.43153495
15305,0.21949169
15306,0.0011034028
15307,0.13364321
15308,0.031611264
15309,0.066858664
15310,0.88092476
15311,0.004439532
15312,0.015809277
15313,0.24283211
15314,0.014794267
15315,0.4494652
15316,0.08029119
15317,0.36498272
15318,0.024119807
15319,0.39860174
15320,0.0021013252
15321,0.30566502
15322,0.76499784
15323,0.17108043
15324,0.47249755
15325,0.015239459
15326,0.39596266
15327,6.936059e-05
15328,0.19589533
15329,0.5075063
15330,0.0014407384
15331,0.7849696
15332,0.83625525
15333,0.005880815
15334,0.5594427
15335,0.010227366
15336,0.093508065
15337,0.003487449
15338,0.46234742
15339,0.04694455
15340,0.0036646274
15341,0.009643462
15342,0.0011631388
15343,0.0066006873
15344,0.003407535
15345,0.29064083
15346,0.00087168074
15347,0.0053774724
15348,0.659499
15349,0.0050988793
15350,0.068143144
15351,0.47261542
15352,0.00095520663
15353,0.00060396607
15354,0.043563887
15355,0.05916955
15356,0.01864045
15357,0.015705861
15358,0.21124014
15359,0.0159566
15360,0.042641245
15361,0.005278807
15362,0.48565775
15363,0.0058268583
15364,0.00032259026
15365,0.008950894
15366,0.14416051
15367,0.00030530876
15368,0.2461424
15369,0.90518147
15370,0.007231949
15371,0.057863552
15372,0.0013968764
15373,0.0064354553
15374,0.022685438
15375,0.3994726
15376,0.005521758
15377,0.00014994602
15378,0.00053591386
15379,0.0028675538
15380,0.2229921
15381,0.0022570891
15382,0.0004099675
15383,0.43290508
15384,0.04550908
15385,0.004305598
15386,0.093551286
15387,0.7694034
15388,7.994699e-05
15389,0.008260305
15390,0.15372989
15391,0.0008777743
15392,0.19699764
15393,0.00097278727
15394,0.0075469986
15395,0.11079009
15396,0.001850159
15397,0.13004951
15398,0.7034135
15399,0.18313114
15400,0.0027347733
15401,0.30375418
15402,0.029610947
15403,0.020685393
15404,0.011590958
15405,0.14647819
15406,0.26296303
15407,0.054170385
15408,0.06435177
15409,0.0012238456
15410,0.5596955
15411,0.7402491
15412,0.004770518
15413,0.059708618
15414,0.000217048
15415,0.13571359
15416,0.6212073
15417,0.018533306
15418,0.037914753
15419,0.28293413
15420,0.0049168402
15421,0.28714222
15422,0.08471607
15423,8.515171e-06
15424,0.49824044
15425,0.92363316
15426,0.31056324
15427,0.9005351
15428,0.16847014
15429,0.032999
15430,0.35893488
15431,0.07827073
15432,0.535288
15433,0.016445646
15434,0.35289833
15435,0.784522
15436,0.05204594
15437,0.19340731
15438,0.9060044
15439,0.38220927
15440,0.027144022
15441,0.0026958466
15442,0.67447406
15443,0.18775232
15444,0.0017282121
15445,0.24963982
15446,0.14850065
15447,0.0023496759
15448,0.049092554
15449,0.019872377
15450,0.0057711583
15451,0.026892781
15452,0.018629942
15453,0.0042588194
15454,0.16885635
15455,0.00024443454
15456,0.076277755
15457,0.8407457
15458,0.32503626
15459,0.37223074
15460,0.21763322
15461,0.030695954
15462,0.0117569985
15463,0.00023131825
15464,0.038442075
15465,0.06073447
15466,0.014458027
15467,0.0019491517
15468,0.015925108
15469,0.28003874
15470,0.035962157
15471,0.08987065
15472,4.3222688e-05
15473,0.033873018
15474,0.12407994
15475,0.19112064
15476,0.0075214263
15477,0.030856911
15478,0.15880454
15479,0.037685443
15480,0.012226
15481,0.044632208
15482,0.02811704
15483,0.72596544
15484,0.022345206
15485,0.030205537
15486,0.0010912488
15487,0.33863354
15488,0.4909451
15489,0.0002660212
15490,0.0046233786
15491,0.010987476
15492,0.010964731
15493,0.007855889
15494,0.11614856
15495,0.5121849
15496,0.003778566
15497,0.27156848
15498,7.921853e-05
15499,0.055882763
15500,0.14200827
15501,0.0014157548
15502,0.1408064
15503,0.7627609
15504,0.00017083058
15505,0.017731365
15506,0.026683377
15507,0.016719569
15508,0.32154852
15509,0.009970957
15510,0.00034831988
15511,0.011052666
15512,0.008819446
15513,0.031329032
15514,0.0010411672
15515,0.10843448
15516,0.006769536
15517,0.22618993
15518,0.0028708389
15519,0.004630852
15520,2.8699478e-05
15521,0.6392169
15522,0.81772745
15523,0.004532236
15524,0.00043768474
15525,0.00311678
15526,0.021539308
15527,0.0046684495
15528,0.021112515
15529,0.08507169
15530,0.029678872
15531,0.14047654
15532,0.001736287
15533,0.66046196
15534,0.14653066
15535,0.7380501
15536,0.0019029776
15537,0.17264603
15538,0.11571973
15539,0.45900005
15540,0.008670516
15541,0.91998136
15542,0.108052365
15543,0.006738801
15544,0.59862506
15545,0.0058881845
15546,0.017907044
15547,0.35800555
15548,0.14220145
15549,0.38778436
15550,0.22563496
15551,0.0014644865
15552,0.041999117
15553,0.6208374
15554,0.01785341
15555,0.0064329375
15556,0.0010942323
15557,0.000223489
15558,0.082357794
15559,0.00053138984
15560,0.70581144
15561,0.08145462
15562,0.79527926
15563,0.12946753
15564,0.020828059
15565,0.020599434
15566,0.0032116417
15567,0.006053286
15568,0.27209133
15569,0.62612784
15570,0.00768272
15571,0.1547913
15572,0.007644749
15573,0.0143196145
15574,0.19477515
15575,0.01625949
15576,0.10261706
15577,0.00015360868
15578,0.24011396
15579,0.0044236714
15580,0.6368546
15581,0.846528
15582,0.006691735
15583,0.00020142933
15584,0.30263072
15585,0.0015329929
15586,0.067328736
15587,0.06281545
15588,0.06869681
15589,0.0390423
15590,0.06712443
15591,0.010159713
15592,0.10898468
15593,0.06783118
15594,0.5110134
15595,0.00023277891
15596,0.1450023
15597,0.017744169
15598,0.00030734608
15599,0.19540633
15600,0.119809404
15601,0.025002506
15602,0.0029285455
15603,0.006922734
15604,0.10529655
15605,0.09227729
15606,0.75764686
15607,0.008478121
15608,0.17497708
15609,0.048024703
15610,0.00028806351
15611,0.19045307
15612,0.73711526
15613,0.07983689
15614,0.17536934
15615,0.1177161
15616,0.2515197
15617,0.16027893
15618,0.026187131
15619,0.0011319644
15620,0.8031043
15621,0.8274835
15622,0.40969065
15623,0.01436908
15624,0.27584428
15625,0.29566646
15626,0.04483081
15627,0.23197563
15628,0.05323213
15629,0.007878943
15630,0.3788863
15631,8.593958e-05
15632,0.0008097042
15633,0.3047213
15634,0.6767076
15635,0.0014256231
15636,0.004664766
15637,0.0029912924
15638,0.078355335
15639,0.38876775
15640,0.38249096
15641,0.90337163
15642,0.0034548563
15643,0.0108521385
15644,0.019217867
15645,0.32143986
15646,0.13296773
15647,0.42597517
15648,0.00857316
15649,0.76959467
15650,0.013802958
15651,0.8465799
15652,0.14750586
15653,0.0010480019
15654,0.11510296
15655,0.08441746
15656,0.79678446
15657,0.8336757
15658,0.18642671
15659,0.3154652
15660,0.52799726
15661,0.08382483
15662,0.18688881
15663,2.5149804e-05
15664,0.12582357
15665,0.061572358
15666,0.58645207
15667,0.00017968501
15668,0.14826481
15669,0.018893538
15670,0.0027391997
15671,0.0017167666
15672,0.0021358726
15673,0.047040094
15674,7.266228e-05
15675,0.5825473
15676,0.6569147
15677,0.00033796555
15678,0.6725959
15679,0.8793883
15680,0.070062906
15681,0.08677389
15682,0.055038188
15683,0.6154696
15684,0.2543329
15685,0.011928615
15686,0.0038582361
15687,0.334668
15688,0.00037281285
15689,0.0001616734
15690,0.70009786
15691,0.4594094
15692,0.00018767855
15693,0.13456753
15694,0.27901405
15695,0.056275863
15696,0.14742284
15697,0.5650439
15698,0.007972035
15699,0.012169368
15700,0.0007800995
15701,0.006776847
15702,0.10060703
15703,0.12801994
15704,0.011788869
15705,0.3233137
15706,0.028032819
15707,0.30066884
15708,0.04216492
15709,0.8245966
15710,0.061143227
15711,0.009680053
15712,8.783221e-05
15713,4.1262618e-05
15714,0.11031067
15715,9.983602e-05
15716,0.003611623
15717,0.8938131
15718,0.67576385
15719,0.01652035
15720,0.030058531
15721,0.09330526
15722,0.0040597655
15723,0.7281859
15724,0.4221564
15725,0.1987185
15726,0.2634189
15727,0.008244199
15728,0.03130574
15729,0.0125985015
15730,0.0010620063
15731,0.018442703
15732,0.015875163
15733,0.00030152197
15734,0.0008540302
15735,0.0457572
15736,0.8708688
15737,0.02162888
15738,0.00034877312
15739,0.022505108
15740,0.014451357
15741,0.40026665
15742,0.01898372
15743,0.0060240733
15744,0.23370218
15745,0.27504396
15746,0.049998168
15747,0.027074529
15748,0.0015015783
15749,0.0067801597
15750,0.17983194
15751,0.2210651
15752,0.00012941174
15753,0.0032192834
15754,0.0075143036
15755,0.0226901
15756,0.017438399
15757,0.03415338
15758,0.65620667
15759,0.15827222
15760,0.9414092
15761,0.01508097
15762,0.021269538
15763,0.028088324
15764,0.77172935
15765,0.035981603
15766,0.5405617
15767,0.00013880823
15768,0.00020312153
15769,0.028792014
15770,0.11357308
15771,0.3600319
15772,9.506418e-05
15773,0.05593295
15774,0.14813626
15775,0.07118526
15776,0.50751066
15777,0.0026720425
15778,0.58380526
15779,0.3007022
15780,0.0003993745
15781,0.009407567
15782,0.024627881
15783,0.5473977
15784,0.024900788
15785,0.0063532884
15786,0.010751055
15787,0.0016349234
15788,0.2550135
15789,0.06363093
15790,0.00092473096
15791,0.020020803
15792,0.013564331
15793,0.0001412239
15794,0.8765016
15795,0.44338405
15796,0.66861457
15797,1.1567439e-05
15798,0.8138089
15799,2.8337226e-05
15800,0.89119935
15801,0.0020361575
15802,0.00014921576
15803,0.66359603
15804,0.20199552
15805,0.302061
15806,0.06714028
15807,0.07907414
15808,0.245897
15809,0.025639301
15810,0.46259454
15811,0.14444457
15812,0.014331937
15813,0.045446254
15814,0.13754983
15815,0.029193072
15816,0.008540672
15817,0.6796727
15818,2.9244837e-05
15819,0.6628828
15820,2.1001753e-05
15821,0.0028733748
15822,0.18513756
15823,0.022196366
15824,0.0017826239
15825,0.0037541082
15826,0.22429937
15827,0.0018697262
15828,0.0035521784
15829,0.002836349
15830,0.3530399
15831,0.0033051872
15832,0.23980716
15833,0.06612653
15834,0.0028713904
15835,0.16477029
15836,0.002402028
15837,0.007264043
15838,0.005291805
15839,0.00018638565
15840,0.0026002652
15841,0.14852425
15842,0.0074979058
15843,0.00093435345
15844,0.028691435
15845,0.014983426
15846,0.706408
15847,0.015527661
15848,0.13688736
15849,0.06301367
15850,0.17850733
15851,0.0085858265
15852,0.026832402
15853,0.003648971
15854,0.78805846
15855,0.89391077
15856,0.024190068
15857,0.0040786145
15858,0.110453375
15859,0.006975918
15860,0.76281804
15861,0.19979633
15862,0.006845333
15863,0.004668873
15864,0.2934259
15865,0.084129795
15866,0.004265641
15867,0.0040391595
15868,0.106353894
15869,0.0004350956
15870,0.065718725
15871,0.0010473431
15872,0.018771287
15873,0.00052487245
15874,0.10402649
15875,0.70575696
15876,0.21385546
15877,0.0012501761
15878,0.8914953
15879,0.12024266
15880,0.0016252387
15881,0.15057771
15882,0.38794613
15883,0.032844227
15884,0.11143612
15885,0.00017231851
15886,0.0022044762
15887,0.015229101
15888,0.6402381
15889,0.018817514
15890,0.046704575
15891,0.25608367
15892,0.47146007
15893,0.34412792
15894,0.010977393
15895,0.00092099386
15896,0.0055148154
15897,0.010315367
15898,0.02790461
15899,0.00511395
15900,0.8611859
15901,0.45899227
15902,0.4858828
15903,0.03774274
15904,0.0013390866
15905,0.46556893
15906,0.2634422
15907,0.13597025
15908,0.0010417388
15909,0.2929222
15910,0.00044181626
15911,0.8478053
15912,0.0002801621
15913,0.5214716
15914,0.41775116
15915,0.000575828
15916,0.50444096
15917,0.008991762
15918,0.001334812
15919,0.00013917866
15920,0.01199338
15921,0.10254501
15922,0.00069629133
15923,0.30878887
15924,0.060655273
15925,0.09254756
15926,0.05698332
15927,0.24132118
15928,0.0003388922
15929,0.7644953
15930,0.5578492
15931,0.003443984
15932,0.11664572
15933,0.032019086
15934,0.009450274
15935,0.0155789945
15936,0.0011385113
15937,0.019490171
15938,0.007838789
15939,0.041072022
15940,0.04058715
15941,0.06373508
15942,0.0039218864
15943,0.3399275
15944,0.9057929
15945,1.8196662e-05
15946,0.0065454384
15947,0.0019124628
15948,0.023340931
15949,0.046049338
15950,0.35215718
15951,0.11473884
15952,0.00020353193
15953,0.17146412
15954,0.8858334
15955,0.3534923
15956,0.10811629
15957,0.5206065
15958,0.03829176
15959,0.07755852
15960,2.593338e-05
15961,0.017186187
15962,0.018146805
15963,0.30852908
15964,0.6254695
15965,0.011326727
15966,0.115823925
15967,0.06461817
15968,0.01185549
15969,0.6514197
15970,0.17240508
15971,0.40422574
15972,0.7803278
15973,0.009283016
15974,0.074428685
15975,0.006046737
15976,0.75382376
15977,0.24167623
15978,0.08514838
15979,0.16305439
15980,0.90689105
15981,0.0050621447
15982,0.0054471325
15983,0.4368525
15984,0.553701
15985,0.1857788
15986,0.03580109
15987,0.13132551
15988,0.41148496
15989,0.3045676
15990,0.0009463302
15991,0.16519853
15992,0.014185497
15993,0.004495157
15994,0.94451374
15995,0.037025332
15996,0.076952234
15997,0.00055837433
15998,0.6325911
15999,0.5425947
16000,0.34657964
16001,0.0026480148
16002,0.00015692758
16003,0.0072023203
16004,0.17424239
16005,0.14300913
16006,0.8363564
16007,0.0013578791
16008,0.54616874
16009,0.036134463
16010,0.049135152
16011,0.39955685
16012,0.8371824
16013,0.001159021
16014,0.28200653
16015,0.004232323
16016,0.021926258
16017,0.105894126
16018,0.28553724
16019,0.01741508
16020,0.004081199
16021,0.2896122
16022,0.03516128
16023,0.12236151
16024,0.0074654683
16025,0.2569949
16026,0.13031241
16027,0.24465844
16028,0.29040885
16029,0.0003355676
16030,0.5950388
16031,0.00020901159
16032,0.0009891575
16033,0.061010793
16034,0.0013043812
16035,0.022824418
16036,0.012504329
16037,0.00796186
16038,0.67793435
16039,4.695713e-05
16040,0.0020663696
16041,0.0071607814
16042,0.016089328
16043,0.03698029
16044,0.00015217444
16045,0.49478635
16046,0.04068793
16047,0.2296726
16048,0.5918854
16049,0.00040306424
16050,0.0034693566
16051,0.1108672
16052,0.2626225
16053,0.0007936183
16054,0.0024186128
16055,0.8723726
16056,0.42505938
16057,0.01586441
16058,0.0018338357
16059,0.08358849
16060,0.67481863
16061,0.81208813
16062,0.0054245684
16063,5.2417312e-05
16064,0.00050039595
16065,0.1784333
16066,0.37270942
16067,0.013516176
16068,0.0017440203
16069,0.0004999683
16070,0.051658455
16071,0.23257077
16072,0.04682314
16073,0.0484443
16074,0.002894988
16075,0.003665655
16076,0.0003269693
16077,0.0022725197
16078,0.1595018
16079,0.0008117244
16080,0.03817817
16081,0.77292895
16082,0.082862906
16083,0.41787007
16084,0.00013724937
16085,0.07222373
16086,0.030400522
16087,0.3150808
16088,0.0023615002
16089,0.034972403
16090,0.0022819964
16091,0.005731189
16092,0.0014636138
16093,0.010313483
16094,0.7644599
16095,0.0003254954
16096,0.0064083925
16097,0.030888727
16098,0.017436266
16099,0.014185596
16100,0.10004442
16101,0.013051165
16102,0.027667314
16103,0.008902368
16104,0.0146127585
16105,0.029672706
16106,0.3210876
16107,0.00073352776
16108,0.04810831
16109,0.0015787662
16110,0.31089354
16111,0.15674295
16112,0.07860473
16113,0.51469547
16114,0.021127874
16115,0.010995807
16116,0.052435134
16117,0.06750709
16118,0.7775351
16119,0.093205824
16120,0.2750533
16121,0.012240144
16122,0.053004697
16123,0.2431754
16124,0.004744648
16125,0.16909398
16126,0.03701097
16127,0.042064607
16128,0.33079064
16129,0.00034607408
16130,0.0009636979
16131,0.009072619
16132,0.36634246
16133,0.061275378
16134,0.36188745
16135,0.14517418
16136,0.0060294773
16137,0.5183404
16138,0.05304423
16139,0.24283525
16140,0.04751831
16141,0.003902274
16142,0.0010874061
16143,1.0695621e-05
16144,0.60281014
16145,0.028444624
16146,0.6855098
16147,0.045615766
16148,0.008895147
16149,0.055265427
16150,0.004126053
16151,0.008127641
16152,0.0011040937
16153,0.9504023
16154,0.59654206
16155,0.0011444341
16156,5.065371e-06
16157,0.48097986
16158,0.18332598
16159,0.034222987
16160,0.795662
16161,0.004918068
16162,0.26631293
16163,0.07069797
16164,0.001447783
16165,0.7274618
16166,0.24868138
16167,0.019359184
16168,0.11688556
16169,0.12184088
16170,0.01104696
16171,0.22690326
16172,0.94929063
16173,0.010095642
16174,0.03794508
16175,0.05699362
16176,0.004888657
16177,0.009700403
16178,0.015461122
16179,0.00985429
16180,0.8103397
16181,0.83276826
16182,0.0013583177
16183,0.14360172
16184,0.54183316
16185,0.00012071674
16186,0.77390736
16187,0.07329031
16188,0.10679494
16189,0.011190487
16190,0.0127503015
16191,0.063629225
16192,0.008876971
16193,0.0019642287
16194,0.16712266
16195,0.037885614
16196,0.0022298608
16197,0.0013354212
16198,0.012174436
16199,0.009924515
16200,0.0023117133
16201,0.39610896
16202,0.015204221
16203,0.9249172
16204,0.020932829
16205,0.40777537
16206,0.11113294
16207,0.067013934
16208,4.7341426e-05
16209,0.06093508
16210,0.060508486
16211,0.00012473612
16212,0.024393057
16213,0.03741164
16214,0.0736578
16215,0.2287717
16216,0.0022490935
16217,0.3614695
16218,0.036902152
16219,0.00033669785
16220,0.049087524
16221,0.8149153
16222,0.6113327
16223,0.20201787
16224,0.6667844
16225,0.020297563
16226,0.034952953
16227,0.82176286
16228,0.85524
16229,0.016043413
16230,0.19876269
16231,0.3247041
16232,0.00019126017
16233,0.0961023
16234,0.18095756
16235,0.036829922
16236,0.0027633377
16237,0.002761685
16238,0.6840951
16239,0.00040497418
16240,0.708581
16241,0.79411596
16242,1.3202562e-05
16243,0.035351865
16244,0.0052754553
16245,0.011317493
16246,0.880724
16247,0.089881025
16248,0.14082976
16249,0.22776315
16250,0.023667963
16251,0.105760016
16252,0.48589045
16253,9.4593044e-05
16254,0.3384714
16255,0.0651875
16256,0.12630975
16257,0.00095877354
16258,0.09533641
16259,0.0009908344
16260,0.030924134
16261,0.0830607
16262,0.49667346
16263,0.0005049709
16264,0.030339343
16265,0.006428319
16266,0.7781549
16267,0.24676
16268,0.0018345288
16269,0.011353223
16270,0.084256366
16271,0.0011419567
16272,0.92497456
16273,0.006070165
16274,0.052105963
16275,0.036841206
16276,0.43044272
16277,0.37875772
16278,5.8717786e-05
16279,0.31478962
16280,0.0240475
16281,0.0032360079
16282,0.1659331
16283,0.008599939
16284,0.0451789
16285,0.8151583
16286,0.006829244
16287,0.4038416
16288,0.00019489136
16289,0.040160485
16290,0.2846816
16291,0.002640928
16292,0.0047805076
16293,0.11946235
16294,0.31782022
16295,0.670041
16296,0.0057534124
16297,0.010726557
16298,0.002051747
16299,0.054812696
16300,0.0016697486
16301,0.08343592
16302,0.00025155707
16303,0.00073632714
16304,0.0007907332
16305,0.0040544113
16306,0.028418662
16307,0.00075654534
16308,0.0024997175
16309,0.25760445
16310,0.024536336
16311,0.013109378
16312,0.18740432
16313,0.054278273
16314,0.013211895
16315,0.022927785
16316,0.0010201309
16317,0.54597396
16318,0.010808298
16319,0.074427076
16320,0.7519815
16321,0.7433101
16322,0.036336135
16323,0.11638673
16324,0.01216331
16325,0.0768192
16326,0.1064721
16327,0.011477531
16328,0.0019552016
16329,0.9210269
16330,0.012210703
16331,0.11298733
16332,0.118170075
16333,0.64252585
16334,0.8828888
16335,0.00030267026
16336,0.0033503948
16337,0.002407245
16338,0.026789054
16339,0.0053407676
16340,0.03845219
16341,0.45606717
16342,0.1382809
16343,0.09858831
16344,0.00077883224
16345,0.0028844334
16346,0.012328845
16347,0.57076377
16348,0.5003562
16349,0.14375678
16350,0.32607347
16351,0.7306567
16352,0.018189352
16353,0.86119413
16354,0.4125072
16355,0.0023821397
16356,0.07257972
16357,0.000102281025
16358,0.19617568
16359,0.8760192
16360,0.00502201
16361,0.03221507
16362,0.034881417
16363,0.24009739
16364,0.0035778808
16365,0.016715907
16366,0.00013421534
16367,0.3791821
16368,0.00071205024
16369,0.0028276434
16370,0.13062207
16371,0.626352
16372,0.04817795
16373,0.09633704
16374,0.06563773
16375,0.034990884
16376,0.0060750027
16377,0.0024901184
16378,0.016724123
16379,0.00024545443
16380,0.0056758923
16381,0.5979617
16382,0.013974799
16383,0.13600329
16384,0.35223767
16385,0.34669653
16386,0.18731688
16387,0.6496492
16388,0.12503177
16389,0.022786131
16390,7.466907e-05
16391,0.013001941
16392,0.058303833
16393,0.0041426914
16394,0.0008967385
16395,0.3511541
16396,0.069132134
16397,0.056187727
16398,0.105336204
16399,0.0072188484
16400,0.07474238
16401,0.6952549
16402,0.00018662322
16403,0.4581051
16404,0.016561624
16405,0.00012708931
16406,0.93547547
16407,0.00028460828
16408,0.22042546
16409,0.68667215
16410,0.014143654
16411,0.21120666
16412,0.0010928405
16413,0.00035989733
16414,0.59039515
16415,0.0056160805
16416,0.72098434
16417,0.12929456
16418,0.0007480779
16419,0.0023132875
16420,0.0025003536
16421,0.042598322
16422,0.7753934
16423,0.44804075
16424,0.0020397604
16425,0.0008434922
16426,0.00057818624
16427,0.04441708
16428,0.0066040396
16429,0.0044177994
16430,0.09595889
16431,0.04439274
16432,0.018648319
16433,0.015169489
16434,0.7065043
16435,0.0009246931
16436,0.05851048
16437,0.022155553
16438,0.11676611
16439,0.060509652
16440,0.00015556853
16441,0.1167736
16442,0.05022694
16443,0.50726306
16444,0.3731473
16445,0.26675335
16446,0.1709205
16447,0.04117186
16448,0.10455112
16449,0.010107176
16450,0.017256277
16451,0.10609038
16452,0.016343592
16453,0.010491299
16454,0.6963758
16455,0.81710815
16456,0.0041410453
16457,0.05560324
16458,0.11526028
16459,0.09891271
16460,0.0092366645
16461,0.07165077
16462,0.0076181637
16463,0.6193052
16464,0.002022882
16465,0.2856809
16466,0.0073131486
16467,0.0008230162
16468,0.010955624
16469,0.015622735
16470,0.057735894
16471,0.0012075095
16472,0.020334765
16473,0.00033062772
16474,0.04433258
16475,0.50212157
16476,0.29040015
16477,0.0017903228
16478,0.015727548
16479,0.35230428
16480,0.088223755
16481,0.4435915
16482,0.7462314
16483,0.064525515
16484,0.0017582941
16485,0.40148583
16486,0.14332178
16487,0.0030912962
16488,0.5471987
16489,0.0016214349
16490,0.0035788605
16491,0.7474686
16492,0.09425243
16493,0.00333819
16494,0.10174972
16495,0.064454086
16496,0.38001102
16497,0.3445871
16498,0.0003670466
16499,0.33671737
16500,0.07373537
16501,0.026411083
16502,0.00016925478
16503,0.10265324
16504,0.010805868
16505,1.6785698e-05
16506,0.06634938
16507,0.036298305
16508,0.0077366326
16509,0.00077209
16510,0.00045477346
16511,0.06662408
16512,0.46370494
16513,0.068835445
16514,0.106032014
16515,0.0044800383
16516,0.4472226
16517,0.027724944
16518,0.019293854
16519,0.06982227
16520,0.2271199
16521,0.79209113
16522,0.00044727046
16523,0.007800045
16524,0.038335014
16525,0.0015303851
16526,0.00010554111
16527,0.009568131
16528,0.27764654
16529,0.00471213
16530,0.020586824
16531,0.009290259
16532,0.0069742994
16533,0.0065957867
16534,0.0010353344
16535,0.03310725
16536,0.013535039
16537,0.0051177554
16538,0.0026054024
16539,0.7828383
16540,0.0012066506
16541,0.048998393
16542,0.55999917
16543,0.0064349556
16544,0.90207005
16545,0.030730082
16546,0.00019306087
16547,0.029389136
16548,0.11485373
16549,5.4043237e-05
16550,0.009688843
16551,0.2562603
16552,0.056048
16553,0.37707934
16554,0.5538189
16555,0.00012800258
16556,0.0010659401
16557,0.007407234
16558,0.042231143
16559,0.22227171
16560,0.39321315
16561,0.6782827
16562,0.3095504
16563,0.00088081305
16564,0.035624728
16565,0.09439451
16566,0.012278635
16567,0.87960684
16568,0.011397227
16569,0.009983556
16570,0.25610402
16571,0.10983322
16572,0.67803025
16573,0.04397565
16574,0.021336045
16575,0.0012565881
16576,0.0044752746
16577,0.014718992
16578,0.0021743507
16579,0.0012794745
16580,0.036033753
16581,0.03769132
16582,0.1306661
16583,0.01586292
16584,0.36490336
16585,0.117478125
16586,0.028635541
16587,0.00019976683
16588,0.0069780117
16589,0.0017477957
16590,0.03075718
16591,0.00017131963
16592,0.93399763
16593,0.060801465
16594,0.72418094
16595,0.010141181
16596,0.0011420175
16597,0.023384113
16598,0.5595733
16599,7.521793e-05
16600,0.7218212
16601,0.40858123
16602,0.039073583
16603,0.01218342
16604,0.0031160451
16605,0.5849366
16606,0.0016722374
16607,0.01561177
16608,0.014336074
16609,0.014252005
16610,0.005225422
16611,0.00028276775
16612,0.0044656508
16613,0.014779644
16614,0.00075726665
16615,0.33934286
16616,0.09934266
16617,0.0015841398
16618,0.6828623
16619,0.10466067
16620,0.0130776325
16621,0.00873648
16622,0.0048055868
16623,0.1388105
16624,0.25363037
16625,0.025603408
16626,2.223825e-05
16627,0.016683092
16628,0.13939483
16629,0.75561
16630,0.08274378
16631,0.005031564
16632,3.2170387e-06
16633,0.00023589908
16634,1.8064013e-05
16635,0.00026942778
16636,0.0012160891
16637,4.594704e-05
16638,0.15501253
16639,0.0016139746
16640,0.026846748
16641,0.14408702
16642,0.103152774
16643,0.017346801
16644,0.00088917126
16645,0.035632808
16646,0.55945045
16647,0.003932836
16648,0.1431312
16649,0.083859704
16650,0.081217416
16651,0.8033059
16652,0.15700513
16653,0.18258427
16654,0.2113034
16655,0.34529337
16656,0.2340509
16657,0.018518152
16658,0.3536138
16659,0.010874488
16660,0.0110936295
16661,0.6608544
16662,0.10631187
16663,0.21985953
16664,0.0031327787
16665,0.052806105
16666,0.22889705
16667,0.6255458
16668,0.37210393
16669,4.0794435e-05
16670,0.60335875
16671,0.08814504
16672,0.036785074
16673,0.6689241
16674,0.17294115
16675,0.00016960697
16676,9.519553e-05
16677,0.0011564437
16678,0.431244
16679,0.0019213357
16680,0.01044486
16681,0.44195193
16682,0.102188975
16683,0.004560428
16684,0.0018825318
16685,0.7752364
16686,0.0058028647
16687,0.0044832844
16688,0.0009055583
16689,0.0920595
16690,0.062074654
16691,0.021310175
16692,0.20421444
16693,0.098776706
16694,0.0010741021
16695,0.059384152
16696,0.121763855
16697,9.5818104e-05
16698,0.00041049192
16699,0.0001584814
16700,0.06422682
16701,0.035113912
16702,0.19272283
16703,0.00038022947
16704,3.531625e-05
16705,0.11319231
16706,0.2203305
16707,0.06567749
16708,0.0033600703
16709,0.14241081
16710,0.09573059
16711,0.019338936
16712,0.3246332
16713,0.0014799499
16714,0.0055721384
16715,0.10788878
16716,0.88549376
16717,0.14925131
16718,0.40636355
16719,0.102025144
16720,0.034272444
16721,0.4527151
16722,0.25318366
16723,0.51260877
16724,0.04418193
16725,0.013431129
16726,0.52976215
16727,0.059187785
16728,0.0063486905
16729,0.0025019501
16730,0.025937013
16731,0.001710909
16732,0.11024971
16733,0.0015018872
16734,0.00050927495
16735,0.019099766
16736,0.07765823
16737,0.64417183
16738,0.124096856
16739,0.37010133
16740,0.687278
16741,0.13805887
16742,0.10033857
16743,0.08038633
16744,0.15482813
16745,0.09199402
16746,0.0018221786
16747,0.51210815
16748,0.93201673
16749,0.027208444
16750,0.03596017
16751,0.003323865
16752,0.058215696
16753,0.13094732
16754,0.27668533
16755,0.009165975
16756,0.4700885
16757,0.09212277
16758,0.1191888
16759,0.00012702704
16760,0.8240399
16761,0.016484773
16762,0.009767439
16763,0.0027972294
16764,0.5574676
16765,0.0032905184
16766,0.13591462
16767,0.007851159
16768,0.0028008455
16769,0.0075376006
16770,0.05486737
